     t        m      T
 3346.00   -6.08  189.84
 3347.00   -6.08  189.84
 3348.00   -6.08  189.84
 3349.00   -6.08  189.84
 3350.00   -6.08  189.84
 3351.00   -6.08  189.84
 3352.00   -6.08  189.84
 3353.00   -6.08  189.84
 3354.00   -6.08  189.84
 3355.00   -6.08  189.84
 3356.00   -6.08  189.84
 3357.00   -6.08  189.84
 3358.00   -6.08  189.84
 3359.00   -6.08  189.84
 3360.00   -6.08  189.84
 3361.00   -6.08  189.84
 3362.00   -6.08  189.84
 3363.00   -6.08  189.84
 3364.00   -6.08  189.84
 3365.00   -6.08  189.84
 3366.00   -6.08  189.84
 3367.00   -6.08  189.84
 3368.00   -6.08  189.84
 3369.00   -6.08  189.84
 3370.00   -6.08  189.84
 3371.00   -6.08  189.84
 3372.00   -6.08  189.84
 3373.00   -6.08  189.84
 3374.00   -6.08  189.84
 3375.00   -6.08  189.84
 3376.00   -6.08  189.84
 3377.00   -6.08  189.84
 3378.00   -6.08  189.84
 3379.00   -6.08  189.84
 3380.00   -6.08  189.84
 3381.00   -6.08  189.84
 3382.00   -6.08  189.84
 3383.00   -6.08  189.84
 3384.00   -6.08  189.84
 3385.00   -6.08  189.84
 3386.00   -6.08  189.84
 3387.00   -6.08  189.84
 3388.00   -6.08  189.84
 3389.00   -6.08  189.84
 3390.00   -6.08  189.84
 3391.00   -6.08  189.84
 3392.00   -6.08  189.84
 3393.00   -6.08  189.84
 3394.00   -6.08  189.84
 3395.00   -6.08  189.84
 3396.00   -6.08  189.84
 3397.00   -6.08  189.84
 3398.00   -6.08  189.84
 3399.00   -6.08  189.84
 3400.00   -6.08  189.84
 3401.00   -6.08  189.84
 3402.00   -6.08  189.84
 3403.00   -6.08  189.84
 3404.00   -6.08  189.84
 3405.00   -6.08  189.84
 3406.00   -6.08  189.84
 3407.00   -6.08  189.84
 3408.00   -6.08  189.84
 3409.00   -6.08  189.84
 3410.00   -6.08  189.84
 3411.00   -6.08  189.84
 3412.00   -6.08  189.84
 3413.00   -6.08  189.84
 3414.00   -6.08  189.84
 3415.00   -6.08  189.84
 3416.00   -6.08  189.84
 3417.00   -6.08  189.84
 3418.00   -6.08  189.84
 3419.00   -6.08  189.84
 3420.00   -6.08  189.84
 3421.00   -6.08  189.84
 3422.00   -6.08  189.84
 3423.00   -6.08  189.84
 3424.00   -6.08  189.84
 3425.00   -6.08  189.84
 3426.00   -6.08  189.84
 3427.00   -6.08  189.84
 3428.00   -6.08  189.84
 3429.00   -6.08  189.84
 3430.00   -6.08  189.84
 3431.00   -6.08  189.84
 3432.00   -6.08  189.84
 3433.00   -6.08  189.84
 3434.00   -6.08  189.84
 3435.00   -6.08  189.84
 3436.00   -6.08  189.84
 3437.00   -6.08  189.84
 3438.00   -6.08  189.84
 3439.00   -6.08  189.84
 3440.00   -6.08  189.84
 3441.00   -6.08  189.84
 3442.00   -6.08  189.84
 3443.00   -6.08  189.84
 3444.00   -6.08  189.84
 3445.00   -6.08  189.84
 3446.00   -6.08  189.84
 3447.00   -6.08  189.84
 3448.00   -6.08  189.84
 3449.00   -6.08  189.84
 3450.00   -6.08  189.84
 3451.00   -6.08  189.84
 3452.00   -6.08  189.84
 3453.00   -6.08  189.84
 3454.00   -6.08  189.84
 3455.00   -6.08  189.84
 3456.00   -6.08  189.84
 3457.00   -6.08  189.84
 3458.00   -6.08  189.84
 3459.00   -6.08  189.84
 3460.00   -6.08  189.84
 3461.00   -6.08  189.84
 3462.00   -6.08  189.84
 3463.00   -6.08  189.84
 3464.00   -6.08  189.84
 3465.00   -6.08  189.84
 3466.00   -6.08  189.84
 3467.00   -6.08  189.84
 3468.00   -6.08  189.84
 3469.00   -6.08  189.84
 3470.00   -6.08  189.84
 3471.00   -6.08  189.84
 3472.00   -6.08  189.84
 3473.00   -6.08  189.84
 3474.00   -6.08  189.84
 3475.00   -6.08  189.84
 3476.00   -6.08  189.84
 3477.00   -6.08  189.84
 3478.00   -6.08  189.84
 3479.00   -6.08  189.84
 3480.00   -6.08  189.84
 3481.00   -6.08  189.84
 3482.00   -6.08  189.84
 3483.00   -6.08  189.84
 3484.00   -6.08  189.84
 3485.00   -6.08  189.84
 3486.00   -6.08  189.84
 3487.00   -6.08  189.84
 3488.00   -6.08  189.84
 3489.00   -6.08  189.84
 3490.00   -6.08  189.84
 3491.00   -6.08  189.84
 3492.00   -6.08  189.84
 3493.00   -6.08  189.84
 3494.00   -6.08  189.84
 3495.00   -6.08  189.84
 3496.00   -6.08  189.84
 3497.00   -6.08  189.84
 3498.00   -6.08  189.84
 3499.00   -6.08  189.84
 3500.00   -6.08  189.84
 3501.00   -6.08  189.84
 3502.00   -6.08  189.84
 3503.00   -6.08  189.84
 3504.00   -6.08  189.84
 3505.00   -6.08  189.84
 3506.00   -6.08  189.84
 3507.00   -6.08  189.84
 3508.00   -6.08  189.84
 3509.00   -6.08  189.84
 3510.00   -6.08  189.84
 3511.00   -6.08  189.84
 3512.00   -6.08  189.84
 3513.00   -6.08  189.84
 3514.00   -6.08  189.84
 3515.00   -6.08  189.84
 3516.00   -6.08  189.84
 3517.00   -6.08  189.84
 3518.00   -6.08  189.84
 3519.00   -6.08  189.84
 3520.00   -6.08  189.84
 3521.00   -6.08  189.84
 3522.00   -6.08  189.84
 3523.00   -6.08  189.84
 3524.00   -6.08  189.84
 3525.00   -6.08  189.84
 3526.00   -6.08  189.84
 3527.00   -6.08  189.84
 3528.00   -6.08  189.84
 3529.00   -6.08  189.84
 3530.00   -6.08  189.84
 3531.00   -6.08  189.84
 3532.00   -6.08  189.84
 3533.00   -6.08  189.84
 3534.00   -6.08  189.84
 3535.00   -6.08  189.84
 3536.00   -6.08  189.84
 3537.00   -6.08  189.84
 3538.00   -6.08  189.84
 3539.00   -6.08  189.84
 3540.00   -6.08  189.84
 3541.00   -6.08  189.84
 3542.00   -6.08  189.84
 3543.00   -6.08  189.84
 3544.00   -6.08  189.84
 3545.00   -6.08  189.84
 3546.00   -6.08  189.84
 3547.00   -6.08  189.84
 3548.00   -6.08  189.84
 3549.00   -6.08  189.84
 3550.00   -6.08  189.84
 3551.00   -6.08  189.84
 3552.00   -6.08  189.84
 3553.00   -6.08  189.84
 3554.00   -6.08  189.84
 3555.00   -6.08  189.84
 3556.00   -6.08  189.84
 3557.00   -6.08  189.84
 3558.00   -6.08  189.84
 3559.00   -6.08  189.84
 3560.00   -6.08  189.84
 3561.00   -6.08  189.84
 3562.00   -6.08  189.84
 3563.00   -6.08  189.84
 3564.00   -6.08  189.84
 3565.00   -6.08  189.84
 3566.00   -6.08  189.84
 3567.00   -6.08  189.84
 3568.00   -6.08  189.84
 3569.00   -6.08  189.84
 3570.00   -6.08  189.84
 3571.00   -6.08  189.84
 3572.00   -6.08  189.84
 3573.00   -6.08  189.84
 3574.00   -6.08  189.84
 3575.00   -6.08  189.84
 3576.00   -6.08  189.84
 3577.00   -6.08  189.84
 3578.00   -6.08  189.84
 3579.00   -6.08  189.84
 3580.00   -6.08  189.84
 3581.00   -6.08  189.84
 3582.00   -6.08  189.84
 3583.00   -6.08  189.84
 3584.00   -6.08  189.84
 3585.00   -6.08  189.84
 3586.00   -6.08  189.84
 3587.00   -6.08  189.84
 3588.00   -6.08  189.84
 3589.00   -6.08  189.84
 3590.00   -6.08  189.84
 3591.00   -6.08  189.84
 3592.00   -6.08  189.84
 3593.00   -6.08  189.84
 3594.00   -6.08  189.84
 3595.00   -6.08  189.84
 3596.00   -6.08  189.84
 3597.00   -6.08  189.84
 3598.00   -6.08  189.84
 3599.00   -6.08  189.84
 3600.00   -6.08  189.84
 3601.00   -6.08  189.84
 3602.00   -6.08  189.84
 3603.00   -6.08  189.84
 3604.00   -6.08  189.84
 3605.00   -6.08  189.84
 3606.00   -6.08  189.84
 3607.00   -6.08  189.84
 3608.00   -6.08  189.84
 3609.00   -6.08  189.84
 3610.00   -6.08  189.84
 3611.00   -6.08  189.84
 3612.00   -6.08  189.84
 3613.00   -6.08  189.84
 3614.00   -6.08  189.84
 3615.00   -6.08  189.84
 3616.00   -6.08  189.84
 3617.00   -6.08  189.84
 3618.00   -6.08  189.84
 3619.00   -6.08  189.84
 3620.00   -6.08  189.84
 3621.00   -6.08  189.84
 3622.00   -6.08  189.84
 3623.00   -6.08  189.84
 3624.00   -6.08  189.84
 3625.00   -6.08  189.84
 3626.00   -6.08  189.84
 3627.00   -6.08  189.84
 3628.00   -6.08  189.84
 3629.00   -6.08  189.84
 3630.00   -6.08  189.84
 3631.00   -6.08  189.84
 3632.00   -6.08  189.84
 3633.00   -6.08  189.84
 3634.00   -6.08  189.84
 3635.00   -6.08  189.84
 3636.00   -6.08  189.84
 3637.00   -6.08  189.84
 3638.00   -6.08  189.84
 3639.00   -6.08  189.84
 3640.00   -6.08  189.84
 3641.00   -6.08  189.84
 3642.00   -6.08  189.84
 3643.00   -6.08  189.84
 3644.00   -6.08  189.84
 3645.00   -6.08  189.84
 3646.00   -6.08  189.84
 3647.00   -6.08  189.84
 3648.00   -6.08  189.84
 3649.00   -6.08  189.84
 3650.00   -6.08  189.84
 3651.00   -6.08  189.84
 3652.00   -6.08  189.84
 3653.00   -6.08  189.84
 3654.00   -6.08  189.84
 3655.00   -6.08  189.84
 3656.00   -6.08  189.84
 3657.00   -6.08  189.84
 3658.00   -6.08  189.84
 3659.00   -6.08  189.84
 3660.00   -6.08  189.84
 3661.00   -6.08  189.84
 3662.00   -6.08  189.84
 3663.00   -6.08  189.84
 3664.00   -6.08  189.84
 3665.00   -6.08  189.84
 3666.00   -6.08  189.84
 3667.00   -6.08  189.84
 3668.00   -6.08  189.84
 3669.00   -6.08  189.84
 3670.00   -6.08  189.84
 3671.00   -6.08  189.84
 3672.00   -6.08  189.84
 3673.00   -6.08  189.84
 3674.00   -6.08  189.84
 3675.00   -6.08  189.84
 3676.00   -6.08  189.84
 3677.00   -6.08  189.84
 3678.00   -6.08  189.84
 3679.00   -6.08  189.84
 3680.00   -6.08  189.84
 3681.00   -6.08  189.84
 3682.00   -6.08  189.84
 3683.00   -6.08  189.84
 3684.00   -6.08  189.84
 3685.00   -6.08  189.84
 3686.00   -6.08  189.84
 3687.00   -6.08  189.84
 3688.00   -6.08  189.84
 3689.00   -6.08  189.84
 3690.00   -6.08  189.84
 3691.00   -6.08  189.84
 3692.00   -6.08  189.84
 3693.00   -6.08  189.84
 3694.00   -6.08  189.84
 3695.00   -6.08  189.84
 3696.00   -6.08  189.84
 3697.00   -6.08  189.84
 3698.00   -6.08  189.84
 3699.00   -6.08  189.84
 3700.00   -6.08  189.84
 3701.00   -6.08  189.84
 3702.00   -6.08  189.84
 3703.00   -6.08  189.84
 3704.00   -6.08  189.84
 3705.00   -6.08  189.84
 3706.00   -6.08  189.84
 3707.00   -6.08  189.84
 3708.00   -6.08  189.84
 3709.00   -6.08  189.84
 3710.00   -6.08  189.84
 3711.00   -6.08  189.84
 3712.00   -6.08  189.84
 3713.00   -6.08  189.84
 3714.00   -6.08  189.84
 3715.00   -6.08  189.84
 3716.00   -6.08  189.84
 3717.00   -6.08  189.84
 3718.00   -6.08  189.84
 3719.00   -6.08  189.84
 3720.00   -6.08  189.84
 3721.00   -6.08  189.84
 3722.00   -6.08  189.84
 3723.00   -6.08  189.84
 3724.00   -6.08  189.84
 3725.00   -6.08  189.84
 3726.00   -6.08  189.84
 3727.00   -6.08  189.84
 3728.00   -6.08  189.84
 3729.00   -6.08  189.84
 3730.00   -6.08  189.84
 3731.00   -6.08  189.84
 3732.00   -6.08  189.84
 3733.00   -6.08  189.84
 3734.00   -6.08  189.84
 3735.00   -6.08  189.84
 3736.00   -6.08  189.84
 3737.00   -6.08  189.84
 3738.00   -6.08  189.84
 3739.00   -6.08  189.84
 3740.00   -6.08  189.84
 3741.00   -6.08  189.84
 3742.00   -6.08  189.84
 3743.00   -6.08  189.84
 3744.00   -6.08  189.84
 3745.00   -6.08  189.84
 3746.00   -6.08  189.84
 3747.00   -6.08  189.84
 3748.00   -6.08  189.84
 3749.00   -6.08  189.84
 3750.00   -6.08  189.84
 3751.00   -6.08  189.84
 3752.00   -6.08  189.84
 3753.00   -6.08  189.84
 3754.00   -6.08  189.84
 3755.00   -6.08  189.84
 3756.00   -6.08  189.84
 3757.00   -6.08  189.84
 3758.00   -6.08  189.84
 3759.00   -6.08  189.84
 3760.00   -6.08  189.84
 3761.00   -6.08  189.84
 3762.00   -6.08  189.84
 3763.00   -6.08  189.84
 3764.00   -6.08  189.84
 3765.00   -6.08  189.84
 3766.00   -6.08  189.84
 3767.00   -6.08  189.84
 3768.00   -6.08  189.84
 3769.00   -6.08  189.84
 3770.00   -6.08  189.84
 3771.00   -6.08  189.84
 3772.00   -6.08  189.84
 3773.00   -6.08  189.84
 3774.00   -6.08  189.84
 3775.00   -6.08  189.84
 3776.00   -6.08  189.84
 3777.00   -6.08  189.84
 3778.00   -6.08  189.84
 3779.00   -6.08  189.84
 3780.00   -6.08  189.84
 3781.00   -6.08  189.84
 3782.00   -6.08  189.84
 3783.00   -6.08  189.84
 3784.00   -6.08  189.84
 3785.00   -6.08  189.84
 3786.00   -6.08  189.84
 3787.00   -6.08  189.84
 3788.00   -6.08  189.84
 3789.00   -6.08  189.84
 3790.00   -6.08  189.84
 3791.00   -6.08  189.84
 3792.00   -6.08  189.84
 3793.00   -6.08  189.84
 3794.00   -6.08  189.84
 3795.00   -6.08  189.84
 3796.00   -6.08  189.84
 3797.00   -6.08  189.84
 3798.00   -6.08  189.84
 3799.00   -6.08  189.84
 3800.00   -6.08  189.84
 3801.00   -6.08  189.84
 3802.00   -6.08  189.84
 3803.00   -6.08  189.84
 3804.00   -6.08  189.84
 3805.00   -6.08  189.84
 3806.00   -6.08  189.84
 3807.00   -6.08  189.84
 3808.00   -6.08  189.84
 3809.00   -6.08  189.84
 3810.00   -6.08  189.84
 3811.00   -6.08  189.84
 3812.00   -6.08  189.84
 3813.00   -6.08  189.84
 3814.00   -6.08  189.84
 3815.00   -6.08  189.84
 3816.00   -6.08  189.84
 3817.00   -6.08  189.84
 3818.00   -6.08  189.84
 3819.00   -6.08  189.84
 3820.00   -6.08  189.84
 3821.00   -6.08  189.84
 3822.00   -6.08  189.84
 3823.00   -6.08  189.84
 3824.00   -6.08  189.84
 3825.00   -6.08  189.84
 3826.00   -6.08  189.84
 3827.00   -6.08  189.84
 3828.00   -6.08  189.84
 3829.00   -6.08  189.84
 3830.00   -6.08  189.84
 3831.00   -6.08  189.84
 3832.00   -6.08  189.84
 3833.00   -6.08  189.84
 3834.00   -6.08  189.84
 3835.00   -6.08  189.84
 3836.00   -6.08  189.84
 3837.00   -6.08  189.84
 3838.00   -6.08  189.84
 3839.00   -6.08  189.84
 3840.00   -6.08  189.84
 3841.00   -6.08  189.84
 3842.00   -6.08  189.84
 3843.00   -6.08  189.84
 3844.00   -6.08  189.84
 3845.00   -6.08  189.84
 3846.00   -6.08  189.84
 3847.00   -6.08  189.84
 3848.00   -6.08  189.84
 3849.00   -6.08  189.84
 3850.00   -6.08  189.84
 3851.00   -6.08  189.84
 3852.00   -6.08  189.84
 3853.00   -6.08  189.84
 3854.00   -6.08  189.84
 3855.00   -6.08  189.84
 3856.00   -6.08  189.84
 3857.00   -6.08  189.84
 3858.00   -6.08  189.84
 3859.00   -6.08  189.84
 3860.00   -6.08  189.84
 3861.00   -6.08  189.84
 3862.00   -6.08  189.84
 3863.00   -6.08  189.84
 3864.00   -6.08  189.84
 3865.00   -6.08  189.84
 3866.00   -6.08  189.84
 3867.00   -6.08  189.84
 3868.00   -6.08  189.84
 3869.00   -6.08  189.84
 3870.00   -6.08  189.84
 3871.00   -6.08  189.84
 3872.00   -6.08  189.84
 3873.00   -6.08  189.84
 3874.00   -6.08  189.84
 3875.00   -6.08  189.84
 3876.00   -6.08  189.84
 3877.00   -6.08  189.84
 3878.00   -6.08  189.84
 3879.00   -6.08  189.84
 3880.00   -6.08  189.84
 3881.00   -6.08  189.84
 3882.00   -6.08  189.84
 3883.00   -6.08  189.84
 3884.00   -6.08  189.84
 3885.00   -6.08  189.84
 3886.00   -6.08  189.84
 3887.00   -6.08  189.84
 3888.00   -6.08  189.84
 3889.00   -6.08  189.84
 3890.00   -6.08  189.84
 3891.00   -6.08  189.84
 3892.00   -6.08  189.84
 3893.00   -6.08  189.84
 3894.00   -6.08  189.84
 3895.00   -6.08  189.84
 3896.00   -6.08  189.84
 3897.00   -6.08  189.84
 3898.00   -6.08  189.84
 3899.00   -6.08  189.84
 3900.00   -6.08  189.84
 3901.00   -6.08  189.84
 3902.00   -6.08  189.84
 3903.00   -6.08  189.84
 3904.00   -6.08  189.84
 3905.00   -6.08  189.84
 3906.00   -6.08  189.84
 3907.00   -6.08  189.84
 3908.00   -6.08  189.84
 3909.00   -6.08  189.84
 3910.00   -6.08  189.84
 3911.00   -6.08  189.84
 3912.00   -6.08  189.84
 3913.00   -6.08  189.84
 3914.00   -6.08  189.84
 3915.00   -6.08  189.84
 3916.00   -6.08  189.84
 3917.00   -6.08  189.84
 3918.00   -6.08  189.84
 3919.00   -6.08  189.84
 3920.00   -6.08  189.84
 3921.00   -6.08  189.84
 3922.00   -6.08  189.84
 3923.00   -6.08  189.84
 3924.00   -6.08  189.84
 3925.00   -6.08  189.84
 3926.00   -6.08  189.84
 3927.00   -6.08  189.84
 3928.00   -6.08  189.84
 3929.00   -6.08  189.84
 3930.00   -6.08  189.84
 3931.00   -6.08  189.84
 3932.00   -6.08  189.84
 3933.00   -6.08  189.84
 3934.00   -6.08  189.84
 3935.00   -6.08  189.84
 3936.00   -6.08  189.84
 3937.00   -6.08  189.84
 3938.00   -6.08  189.84
 3939.00   -6.08  189.84
 3940.00   -6.08  189.84
 3941.00   -6.08  189.84
 3942.00   -6.08  189.84
 3943.00   -6.08  189.84
 3944.00   -6.08  189.84
 3945.00   -6.08  189.84
 3946.00   -6.08  189.84
 3947.00   -6.08  189.84
 3948.00   -6.08  189.84
 3949.00   -6.08  189.84
 3950.00   -6.08  189.84
 3951.00   -6.08  189.84
 3952.00   -6.08  189.84
 3953.00   -6.08  189.84
 3954.00   -6.08  189.84
 3955.00   -6.08  189.84
 3956.00   -6.08  189.84
 3957.00   -6.08  189.84
 3958.00   -6.08  189.84
 3959.00   -6.08  189.84
 3960.00   -6.08  189.84
 3961.00   -6.08  189.84
 3962.00   -6.08  189.84
 3963.00   -6.08  189.84
 3964.00   -6.08  189.84
 3965.00   -6.08  189.84
 3966.00   -6.08  189.84
 3967.00   -6.08  189.84
 3968.00   -6.08  189.84
 3969.00   -6.08  189.84
 3970.00   -6.08  189.84
 3971.00   -6.08  189.84
 3972.00   -6.08  189.84
 3973.00   -6.08  189.84
 3974.00   -6.08  189.84
 3975.00   -6.08  189.84
 3976.00   -6.08  189.84
 3977.00   -6.08  189.84
 3978.00   -6.08  189.84
 3979.00   -6.08  189.84
 3980.00   -6.08  189.84
 3981.00   -6.08  189.84
 3982.00   -6.08  189.84
 3983.00   -6.08  189.84
 3984.00   -6.08  189.84
 3985.00   -6.08  189.84
 3986.00   -6.08  189.84
 3987.00   -6.08  189.84
 3988.00   -6.08  189.84
 3989.00   -6.08  189.84
 3990.00   -6.08  189.84
 3991.00   -6.08  189.84
 3992.00   -6.08  189.84
 3993.00   -6.08  189.84
 3994.00   -6.08  189.84
 3995.00   -6.08  189.84
 3996.00   -6.08  189.84
 3997.00   -6.08  189.84
 3998.00   -6.08  189.84
 3999.00   -6.08  189.84
 4000.00   -6.08  189.84
 4001.00   -6.08  189.84
 4002.00   -6.08  189.84
 4003.00   -6.08  189.84
 4004.00   -6.08  189.84
 4005.00   -6.08  189.84
 4006.00   -6.08  189.84
 4007.00   -6.08  189.84
 4008.00   -6.08  189.84
 4009.00   -6.08  189.84
 4010.00   -6.08  189.84
 4011.00   -6.08  189.84
 4012.00   -6.08  189.84
 4013.00   -6.08  189.84
 4014.00   -6.08  189.84
 4015.00   -6.08  189.84
 4016.00   -6.08  189.84
 4017.00   -6.08  189.84
 4018.00   -6.08  189.84
 4019.00   -6.08  189.84
 4020.00   -6.08  189.84
 4021.00   -6.08  189.84
 4022.00   -6.08  189.84
 4023.00   -6.08  189.84
 4024.00   -6.08  189.84
 4025.00   -6.08  189.84
 4026.00   -6.08  189.84
 4027.00   -6.08  189.84
 4028.00   -6.08  189.84
 4029.00   -6.08  189.84
 4030.00   -6.08  189.84
 4031.00   -6.08  189.84
 4032.00   -6.08  189.84
 4033.00   -6.08  189.84
 4034.00   -6.08  189.84
 4035.00   -6.08  189.84
 4036.00   -6.08  189.84
 4037.00   -6.08  189.84
 4038.00   -6.08  189.84
 4039.00   -6.08  189.84
 4040.00   -6.08  189.84
 4041.00   -6.08  189.84
 4042.00   -6.08  189.84
 4043.00   -6.08  189.84
 4044.00   -6.08  189.84
 4045.00   -6.08  189.84
 4046.00   -6.08  189.84
 4047.00   -6.08  189.84
 4048.00   -6.08  189.84
 4049.00   -6.08  189.84
 4050.00   -6.08  189.84
 4051.00   -6.08  189.84
 4052.00   -6.08  189.84
 4053.00   -6.08  189.84
 4054.00   -6.08  189.84
 4055.00   -6.08  189.84
 4056.00   -6.08  189.84
 4057.00   -6.08  189.84
 4058.00   -6.08  189.84
 4059.00   -6.08  189.84
 4060.00   -6.08  189.84
 4061.00   -6.08  189.84
 4062.00   -6.08  189.84
 4063.00   -6.08  189.84
 4064.00   -6.08  189.84
 4065.00   -6.08  189.84
 4066.00   -6.08  189.84
 4067.00   -6.08  189.84
 4068.00   -6.08  189.84
 4069.00   -6.08  189.84
 4070.00   -6.08  189.84
 4071.00   -6.08  189.84
 4072.00   -6.08  189.84
 4073.00   -6.08  189.84
 4074.00   -6.08  189.84
 4075.00   -6.08  189.84
 4076.00   -6.08  189.84
 4077.00   -6.08  189.84
 4078.00   -6.08  189.84
 4079.00   -6.08  189.84
 4080.00   -6.08  189.84
 4081.00   -6.08  189.84
 4082.00   -6.08  189.84
 4083.00   -6.08  189.84
 4084.00   -6.08  189.84
 4085.00   -6.08  189.84
 4086.00   -6.08  189.84
 4087.00   -6.08  189.84
 4088.00   -6.08  189.84
 4089.00   -6.08  189.84
 4090.00   -6.08  189.84
 4091.00   -6.08  189.84
 4092.00   -6.08  189.84
 4093.00   -6.08  189.84
 4094.00   -6.08  189.84
 4095.00   -6.08  189.84
 4096.00   -6.08  189.84
 4097.00   -6.08  189.84
 4098.00   -6.08  189.84
 4099.00   -6.08  189.84
 4100.00   -6.08  189.84
 4101.00   -6.08  189.84
 4102.00   -6.08  189.84
 4103.00   -6.08  189.84
 4104.00   -6.08  189.84
 4105.00   -6.08  189.84
 4106.00   -6.08  189.84
 4107.00   -6.08  189.84
 4108.00   -6.08  189.84
 4109.00   -6.08  189.84
 4110.00   -6.08  189.84
 4111.00   -6.08  189.84
 4112.00   -6.08  189.84
 4113.00   -6.08  189.84
 4114.00   -6.08  189.84
 4115.00   -6.08  189.84
 4116.00   -6.08  189.84
 4117.00   -6.08  189.84
 4118.00   -6.08  189.84
 4119.00   -6.08  189.84
 4120.00   -6.08  189.84
 4121.00   -6.08  189.84
 4122.00   -6.08  189.84
 4123.00   -6.08  189.84
 4124.00   -6.08  189.84
 4125.00   -6.08  189.84
 4126.00   -6.08  189.84
 4127.00   -6.08  189.84
 4128.00   -6.08  189.84
 4129.00   -6.08  189.84
 4130.00   -6.08  189.84
 4131.00   -6.08  189.84
 4132.00   -6.08  189.84
 4133.00   -6.08  189.84
 4134.00   -6.08  189.84
 4135.00   -6.08  189.84
 4136.00   -6.08  189.84
 4137.00   -6.08  189.84
 4138.00   -6.08  189.84
 4139.00   -6.08  189.84
 4140.00   -6.08  189.84
 4141.00   -6.08  189.84
 4142.00   -6.08  189.84
 4143.00   -6.08  189.84
 4144.00   -6.08  189.84
 4145.00   -6.08  189.84
 4146.00   -6.08  189.84
 4147.00   -6.08  189.84
 4148.00   -6.08  189.84
 4149.00   -6.08  189.84
 4150.00   -6.08  189.84
 4151.00   -6.08  189.84
 4152.00   -6.08  189.84
 4153.00   -6.08  189.84
 4154.00   -6.08  189.84
 4155.00   -6.08  189.84
 4156.00   -6.08  189.84
 4157.00   -6.08  189.84
 4158.00   -6.08  189.84
 4159.00   -6.08  189.84
 4160.00   -6.08  189.84
 4161.00   -6.08  189.84
 4162.00   -6.08  189.84
 4163.00   -6.08  189.84
 4164.00   -6.08  189.84
 4165.00   -6.08  189.84
 4166.00   -6.08  189.84
 4167.00   -6.08  189.84
 4168.00   -6.08  189.84
 4169.00   -6.08  189.84
 4170.00   -6.08  189.84
 4171.00   -6.08  189.84
 4172.00   -6.08  189.84
 4173.00   -6.08  189.84
 4174.00   -6.08  189.84
 4175.00   -6.08  189.84
 4176.00   -6.08  189.84
 4177.00   -6.08  189.84
 4178.00   -6.08  189.84
 4179.00   -6.08  189.84
 4180.00   -6.08  189.84
 4181.00   -6.08  189.84
 4182.00   -6.08  189.84
 4183.00   -6.08  189.84
 4184.00   -6.08  189.84
 4185.00   -6.08  189.84
 4186.00   -6.08  189.84
 4187.00   -6.08  189.84
 4188.00   -6.08  189.84
 4189.00   -6.08  189.84
 4190.00   -6.08  189.84
 4191.00   -6.08  189.84
 4192.00   -6.08  189.84
 4193.00   -6.08  189.84
 4194.00   -6.08  189.84
 4195.00   -6.08  189.84
 4196.00   -6.08  189.84
 4197.00   -6.08  189.84
 4198.00   -6.08  189.84
 4199.00   -6.08  189.84
 4200.00   -6.08  189.84
 4201.00   -6.08  189.84
 4202.00   -6.08  189.84
 4203.00   -6.08  189.84
 4204.00   -6.08  189.84
 4205.00   -6.08  189.84
 4206.00   -6.08  189.84
 4207.00   -6.08  189.84
 4208.00   -6.08  189.84
 4209.00   -6.08  189.84
 4210.00   -6.08  189.84
 4211.00   -6.08  189.84
 4212.00   -6.08  189.84
 4213.00   -6.08  189.84
