    t       m      T
 4662.00   -5.52  191.00
 4663.00   -5.56  190.39
 4664.00   -5.50  189.59
 4665.00   -5.47  190.49
 4666.00   -5.56  190.71
 4667.00   -5.52  189.84
 4668.00   -5.54  190.62
 4669.00   -5.50  191.61
 4670.00   -5.45  190.68
 4671.00   -5.62  191.16
 4672.00   -5.49  189.39
 4673.00   -5.64  189.20
 4674.00   -5.57  191.16
 4675.00   -5.55  189.39
 4676.00   -5.43  190.36
 4677.00   -5.60  191.10
 4678.00   -5.51  190.42
 4679.00   -5.55  189.71
 4680.00   -5.55  191.55
 4681.00   -5.47  189.13
 4682.00   -5.52  189.97
 4683.00   -5.64  190.23
 4684.00   -5.56  192.26
 4685.00   -5.43  189.59
 4686.00   -5.58  189.78
 4687.00   -5.50  188.85
 4688.00   -5.52  190.65
 4689.00   -5.63  190.75
 4690.00   -5.50  190.29
 4691.00   -5.65  189.81
 4692.00   -5.44  189.07
 4693.00   -5.50  190.42
 4694.00   -5.57  190.65
 4695.00   -5.57  189.36
 4696.00   -5.53  191.00
 4697.00   -5.63  188.36
 4698.00   -5.60  189.91
 4699.00   -5.62  190.94
 4700.00   -5.58  190.10
 4701.00   -5.54  190.62
 4702.00   -5.58  189.33
 4703.00   -5.65  190.29
 4704.00   -5.52  190.36
 4705.00   -5.55  189.55
 4706.00   -5.56  191.10
 4707.00   -5.62  189.68
 4708.00   -5.49  189.97
 4709.00   -5.58  189.36
 4710.00   -5.63  190.55
 4711.00   -5.62  191.23
 4712.00   -5.49  189.75
 4713.00   -5.67  190.84
 4714.00   -5.54  191.07
 4715.00   -5.48  189.62
 4716.00   -5.52  189.01
 4717.00   -5.52  187.94
 4718.00   -5.56  189.91
 4719.00   -5.62  191.81
 4720.00   -5.60  188.68
 4721.00   -5.40  188.94
 4722.00   -5.55  191.10
 4723.00   -5.48  190.84
 4724.00   -5.70  190.46
 4725.00   -5.47  189.36
 4726.00   -5.45  188.39
 4727.00   -5.53  191.07
 4728.00   -5.49  190.58
 4729.00   -5.56  188.97
 4730.00   -5.49  191.20
 4731.00   -5.51  191.16
 4732.00   -5.57  190.26
 4733.00   -5.37  191.07
 4734.00   -5.52  189.59
 4735.00   -5.50  191.39
 4736.00   -5.59  188.56
 4737.00   -5.48  189.97
 4738.00   -5.66  189.10
 4739.00   -5.54  189.71
 4740.00   -5.72  191.07
 4741.00   -5.63  190.23
 4742.00   -5.61  188.46
 4743.00   -5.56  191.36
 4744.00   -5.42  191.29
 4745.00   -5.51  189.39
 4746.00   -5.63  190.42
 4747.00   -5.61  190.62
 4748.00   -5.55  190.58
 4749.00   -5.43  190.78
 4750.00   -5.56  188.81
 4751.00   -5.57  189.84
 4752.00   -5.50  189.91
 4753.00   -5.69  190.23
 4754.00   -5.60  189.17
 4755.00   -5.59  191.45
 4756.00   -5.53  190.78
 4757.00   -5.60  191.58
 4758.00   -5.56  189.97
 4759.00   -5.64  189.52
 4760.00   -5.56  189.04
 4761.00   -5.61  190.78
 4762.00   -5.67  188.91
 4763.00   -5.61  190.36
 4764.00   -5.57  191.58
 4765.00   -5.54  190.23
 4766.00   -5.69  190.78
 4767.00   -5.68  189.23
 4768.00   -5.61  190.42
 4769.00   -5.52  189.30
 4770.00   -5.62  187.49
 4771.00   -5.59  189.01
 4772.00   -5.66  191.16
 4773.00   -5.63  190.07
 4774.00   -5.57  191.29
 4775.00   -5.67  189.75
 4776.00   -5.64  190.84
 4777.00   -5.61  189.75
 4778.00   -5.63  189.39
 4779.00   -5.66  191.26
 4780.00   -5.67  189.84
 4781.00   -5.53  188.52
 4782.00   -5.65  189.91
 4783.00   -5.60  189.46
 4784.00   -5.63  190.75
 4785.00   -5.54  190.07
 4786.00   -5.69  191.61
 4787.00   -5.60  189.13
 4788.00   -5.46  190.17
 4789.00   -5.76  188.62
 4790.00   -5.56  191.04
 4791.00   -5.56  188.88
 4792.00   -5.46  190.55
 4793.00   -5.51  189.59
 4794.00   -5.61  190.26
 4795.00   -5.57  190.84
 4796.00   -5.62  190.58
 4797.00   -5.58  190.49
 4798.00   -5.62  190.23
 4799.00   -5.59  191.61
 4800.00   -5.60  189.55
 4801.00   -5.57  190.00
 4802.00   -5.54  190.49
 4803.00   -5.55  188.81
 4804.00   -5.62  191.39
 4805.00   -5.53  189.36
 4806.00   -5.74  189.88
 4807.00   -5.62  189.94
 4808.00   -5.62  190.39
 4809.00   -5.60  189.23
 4810.00   -5.54  190.10
 4811.00   -5.60  189.65
 4812.00   -5.54  190.52
 4813.00   -5.52  189.84
 4814.00   -5.66  189.84
 4815.00   -5.51  190.20
 4816.00   -5.63  189.94
 4817.00   -5.63  190.23
 4818.00   -5.59  189.71
 4819.00   -5.51  189.39
 4820.00   -5.49  188.49
 4821.00   -5.64  189.84
 4822.00   -5.52  190.42
 4823.00   -5.60  190.42
 4824.00   -5.62  189.13
 4825.00   -5.58  191.23
 4826.00   -5.58  191.26
 4827.00   -5.68  189.68
 4828.00   -5.52  188.52
 4829.00   -5.49  190.62
 4830.00   -5.65  190.39
 4831.00   -5.60  191.04
 4832.00   -5.59  191.04
 4833.00   -5.59  189.81
 4834.00   -5.53  189.97
 4835.00   -5.43  191.23
 4836.00   -5.57  190.00
 4837.00   -5.44  190.46
 4838.00   -5.50  190.04
 4839.00   -5.54  189.71
 4840.00   -5.60  190.10
 4841.00   -5.55  192.10
 4842.00   -5.66  189.30
 4843.00   -5.55  189.39
 4844.00   -5.46  189.20
 4845.00   -5.55  190.39
 4846.00   -5.54  190.13
 4847.00   -5.48  190.55
 4848.00   -5.67  188.81
 4849.00   -5.60  190.71
 4850.00   -5.65  190.55
 4851.00   -5.62  191.55
 4852.00   -5.56  189.88
 4853.00   -5.58  189.84
 4854.00   -5.63  191.16
 4855.00   -5.60  189.94
 4856.00   -5.48  191.04
 4857.00   -5.44  190.00
 4858.00   -5.56  191.13
 4859.00   -5.57  190.20
 4860.00   -5.56  189.68
 4861.00   -5.56  189.36
 4862.00   -5.59  190.20
 4863.00   -5.62  190.62
 4864.00   -5.60  188.59
 4865.00   -5.66  190.81
 4866.00   -5.52  191.07
 4867.00   -5.57  191.00
 4868.00   -5.56  190.94
 4869.00   -5.55  191.07
 4870.00   -5.59  188.88
 4871.00   -5.60  191.68
 4872.00   -5.54  189.62
 4873.00   -5.61  191.42
 4874.00   -5.58  189.94
 4875.00   -5.61  190.29
 4876.00   -5.51  191.55
 4877.00   -5.58  190.71
 4878.00   -5.53  189.94
 4879.00   -5.59  189.39
 4880.00   -5.63  189.36
 4881.00   -5.63  190.20
 4882.00   -5.58  189.13
 4883.00   -5.53  191.65
 4884.00   -5.50  191.16
 4885.00   -5.57  192.42
 4886.00   -5.49  190.29
 4887.00   -5.51  190.52
 4888.00   -5.57  189.04
 4889.00   -5.60  190.13
 4890.00   -5.49  189.55
 4891.00   -5.49  190.23
 4892.00   -5.50  189.17
 4893.00   -5.60  190.94
 4894.00   -5.57  190.62
 4895.00   -5.69  190.94
 4896.00   -5.53  191.32
 4897.00   -5.42  190.55
 4898.00   -5.53  190.39
 4899.00   -5.53  189.97
 4900.00   -5.60  188.43
 4901.00   -5.40  189.13
 4902.00   -5.50  190.10
 4903.00   -5.65  190.29
 4904.00   -5.57  190.17
 4905.00   -5.58  190.65
 4906.00   -5.59  191.23
 4907.00   -5.64  190.46
 4908.00   -5.56  190.39
 4909.00   -5.62  191.49
 4910.00   -5.61  188.97
 4911.00   -5.65  190.00
 4912.00   -5.56  189.81
 4913.00   -5.54  188.68
 4914.00   -5.62  189.26
 4915.00   -5.59  190.46
 4916.00   -5.62  190.78
 4917.00   -5.64  189.23
 4918.00   -5.53  189.30
 4919.00   -5.60  190.39
 4920.00   -5.60  190.87
 4921.00   -5.56  189.94
 4922.00   -5.52  190.26
 4923.00   -5.64  189.91
 4924.00   -5.56  189.55
 4925.00   -5.62  192.87
 4926.00   -5.55  188.65
 4927.00   -5.60  189.65
 4928.00   -5.60  189.46
 4929.00   -5.71  189.84
 4930.00   -5.49  190.94
 4931.00   -5.54  191.26
 4932.00   -5.46  188.59
 4933.00   -5.66  190.84
 4934.00   -5.59  188.59
 4935.00   -5.47  188.94
 4936.00   -5.49  191.68
 4937.00   -5.67  190.65
 4938.00   -5.55  191.58
 4939.00   -5.55  188.81
 4940.00   -5.48  189.62
 4941.00   -5.50  190.36
 4942.00   -5.62  190.55
 4943.00   -5.61  190.78
 4944.00   -5.49  188.75
 4945.00   -5.51  190.68
 4946.00   -5.57  190.23
 4947.00   -5.65  189.33
 4948.00   -5.68  189.91
 4949.00   -5.64  189.26
 4950.00   -5.64  192.71
 4951.00   -5.53  190.62
 4952.00   -5.62  188.46
 4953.00   -5.45  191.16
 4954.00   -5.53  189.94
 4955.00   -5.53  189.55
 4956.00   -5.66  190.91
 4957.00   -5.51  190.87
 4958.00   -5.58  190.97
 4959.00   -5.57  187.72
 4960.00   -5.61  191.10
 4961.00   -5.61  190.33
 4962.00   -5.52  190.65
 4963.00   -5.69  189.49
 4964.00   -5.61  189.75
 4965.00   -5.68  190.13
 4966.00   -5.57  190.65
 4967.00   -5.54  190.00
 4968.00   -5.46  190.26
 4969.00   -5.56  190.10
 4970.00   -5.52  190.23
 4971.00   -5.55  189.65
 4972.00   -5.42  189.30
 4973.00   -5.54  189.33
 4974.00   -5.53  191.07
 4975.00   -5.54  190.62
 4976.00   -5.48  190.39
 4977.00   -5.50  190.29
 4978.00   -5.83  188.62
 4979.00   -5.63  190.20
 4980.00   -5.54  190.42
 4981.00   -5.60  189.84
 4982.00   -5.54  189.39
 4983.00   -5.59  189.42
 4984.00   -5.77  189.97
 4985.00   -5.63  189.26
 4986.00   -5.36  189.94
 4987.00   -5.75  191.26
 4988.00   -5.50  188.91
 4989.00   -5.52  191.04
 4990.00   -5.48  190.39
 4991.00   -5.48  189.59
 4992.00   -5.49  190.07
 4993.00   -5.50  191.81
 4994.00   -5.64  189.30
 4995.00   -5.47  189.26
 4996.00   -5.54  191.45
 4997.00   -5.63  190.46
 4998.00   -5.58  188.46
 4999.00   -5.59  190.39
 5000.00   -5.56  189.94
 5001.00   -5.55  190.81
 5002.00   -5.40  190.97
 5003.00   -5.52  189.33
 5004.00   -5.57  191.39
 5005.00   -5.54  189.20
 5006.00   -5.51  188.72
 5007.00   -5.50  192.26
 5008.00   -5.48  189.94
 5009.00   -5.53  190.55
 5010.00   -5.58  189.07
 5011.00   -5.63  191.16
 5012.00   -5.61  189.13
 5013.00   -5.57  188.72
 5014.00   -5.52  189.30
 5015.00   -5.62  191.07
 5016.00   -5.56  190.84
 5017.00   -5.55  189.71
 5018.00   -5.51  189.71
 5019.00   -5.53  190.46
 5020.00   -5.54  190.81
 5021.00   -5.68  191.36
 5022.00   -5.59  191.42
 5023.00   -5.45  191.00
 5024.00   -5.54  189.88
 5025.00   -5.49  190.17
 5026.00   -5.58  189.49
 5027.00   -5.56  190.26
 5028.00   -5.58  190.71
 5029.00   -5.58  189.20
 5030.00   -5.59  189.65
 5031.00   -5.47  189.59
 5032.00   -5.52  190.68
 5033.00   -5.55  189.20
 5034.00   -5.57  189.97
 5035.00   -5.44  188.78
 5036.00   -5.41  190.36
 5037.00   -5.47  188.85
 5038.00   -5.53  189.78
 5039.00   -5.38  188.59
 5040.00   -5.50  190.52
 5041.00   -5.52  190.07
 5042.00   -5.63  191.26
 5043.00   -5.59  189.78
 5044.00   -5.66  190.39
 5045.00   -5.56  188.78
 5046.00   -5.65  187.94
 5047.00   -5.64  189.42
 5048.00   -5.54  188.97
 5049.00   -5.53  192.23
 5050.00   -5.65  192.07
 5051.00   -5.48  189.30
 5052.00   -5.45  191.04
 5053.00   -5.56  190.84
 5054.00   -5.51  190.10
 5055.00   -5.56  191.58
 5056.00   -5.45  189.97
 5057.00   -5.56  189.42
 5058.00   -5.47  188.46
 5059.00   -5.57  189.75
 5060.00   -5.49  188.14
 5061.00   -5.61  191.07
 5062.00   -5.42  190.55
 5063.00   -5.56  190.42
 5064.00   -5.62  191.32
 5065.00   -5.69  191.84
 5066.00   -5.48  190.65
 5067.00   -5.59  188.07
 5068.00   -5.62  190.04
 5069.00   -5.47  190.84
 5070.00   -5.48  189.78
 5071.00   -5.56  189.97
 5072.00   -5.51  190.58
 5073.00   -5.58  190.78
 5074.00   -5.62  189.88
 5075.00   -5.43  188.01
 5076.00   -5.52  190.58
 5077.00   -5.47  189.33
 5078.00   -5.58  190.84
 5079.00   -5.58  191.71
 5080.00   -5.52  191.20
 5081.00   -5.46  191.32
 5082.00   -5.52  189.49
 5083.00   -5.55  190.07
 5084.00   -5.59  189.33
 5085.00   -5.59  189.20
 5086.00   -5.47  189.07
 5087.00   -5.60  191.81
 5088.00   -5.60  190.04
 5089.00   -5.44  189.94
 5090.00   -5.60  189.55
 5091.00   -5.57  190.65
 5092.00   -5.56  189.33
 5093.00   -5.64  189.33
 5094.00   -5.56  190.65
 5095.00   -5.43  191.10
 5096.00   -5.66  189.75
 5097.00   -5.56  189.75
 5098.00   -5.51  189.01
 5099.00   -5.39  191.13
 5100.00   -5.48  189.62
 5101.00   -5.50  190.65
 5102.00   -5.46  190.52
 5103.00   -5.53  189.39
 5104.00   -5.39  188.36
 5105.00   -5.50  190.39
 5106.00   -5.42  189.78
 5107.00   -5.62  191.20
 5108.00   -5.60  190.33
 5109.00   -5.62  190.33
 5110.00   -5.66  190.78
 5111.00   -5.63  188.85
 5112.00   -5.53  191.61
 5113.00   -5.47  191.81
 5114.00   -5.65  189.84
 5115.00   -5.53  189.13
 5116.00   -5.44  189.91
 5117.00   -5.68  189.52
 5118.00   -5.64  190.00
 5119.00   -5.61  191.42
 5120.00   -5.52  189.49
 5121.00   -5.53  189.33
 5122.00   -5.47  188.59
 5123.00   -5.58  190.91
 5124.00   -5.49  189.42
 5125.00   -5.70  191.42
 5126.00   -5.70  188.62
 5127.00   -5.58  190.68
 5128.00   -5.61  190.20
 5129.00   -5.51  191.49
 5130.00   -5.68  190.84
 5131.00   -5.55  190.42
 5132.00   -5.63  190.23
 5133.00   -5.66  189.33
 5134.00   -5.56  189.23
 5135.00   -5.58  189.26
 5136.00   -5.47  190.87
 5137.00   -5.56  190.81
 5138.00   -5.61  189.94
 5139.00   -5.50  191.23
 5140.00   -5.46  190.23
 5141.00   -5.51  190.36
 5142.00   -5.54  191.97
 5143.00   -5.49  191.00
 5144.00   -5.51  188.52
 5145.00   -5.53  191.55
 5146.00   -5.62  187.94
 5147.00   -5.48  190.10
 5148.00   -5.58  190.78
 5149.00   -5.54  190.33
 5150.00   -5.56  190.87
 5151.00   -5.58  189.62
 5152.00   -5.51  190.55
 5153.00   -5.67  190.91
 5154.00   -5.56  189.84
 5155.00   -5.54  189.84
 5156.00   -5.58  189.04
 5157.00   -5.58  192.32
 5158.00   -5.46  191.94
 5159.00   -5.61  188.59
 5160.00   -5.55  190.10
 5161.00   -5.54  190.97
 5162.00   -5.63  189.62
 5163.00   -5.49  190.91
 5164.00   -5.55  188.75
 5165.00   -5.56  189.81
 5166.00   -5.53  191.97
 5167.00   -5.54  191.39
 5168.00   -5.49  189.39
 5169.00   -5.53  190.58
 5170.00   -5.51  189.36
 5171.00   -5.59  191.07
 5172.00   -5.49  191.74
 5173.00   -5.64  188.94
 5174.00   -5.69  190.26
 5175.00   -5.43  188.68
 5176.00   -5.46  189.23
 5177.00   -5.61  191.32
 5178.00   -5.55  190.33
 5179.00   -5.57  189.78
 5180.00   -5.57  191.78
 5181.00   -5.50  188.49
 5182.00   -5.62  190.52
 5183.00   -5.62  191.49
 5184.00   -5.43  190.97
 5185.00   -5.53  190.23
 5186.00   -5.61  189.52
 5187.00   -5.64  189.75
 5188.00   -5.51  189.42
 5189.00   -5.50  190.68
 5190.00   -5.55  189.33
 5191.00   -5.55  189.23
 5192.00   -5.54  189.10
 5193.00   -5.59  190.29
 5194.00   -5.44  189.81
 5195.00   -5.48  190.26
 5196.00   -5.60  190.65
 5197.00   -5.52  191.26
 5198.00   -5.43  189.33
 5199.00   -5.60  188.97
 5200.00   -5.61  189.88
 5201.00   -5.66  189.42
 5202.00   -5.68  190.42
 5203.00   -5.61  189.52
 5204.00   -5.66  189.13
 5205.00   -5.61  189.13
 5206.00   -5.46  190.42
 5207.00   -5.49  188.81
 5208.00   -5.59  192.29
 5209.00   -5.51  190.33
 5210.00   -5.57  188.75
 5211.00   -5.42  189.88
 5212.00   -5.50  190.65
 5213.00   -5.35  190.42
 5214.00   -5.64  190.07
 5215.00   -5.57  189.36
 5216.00   -5.52  190.52
 5217.00   -5.56  190.52
 5218.00   -5.53  189.91
 5219.00   -5.53  190.36
 5220.00   -5.57  189.94
 5221.00   -5.54  189.84
 5222.00   -5.43  191.00
 5223.00   -5.60  190.94
 5224.00   -5.47  189.20
 5225.00   -5.62  189.36
 5226.00   -5.51  188.65
 5227.00   -5.65  189.84
 5228.00   -5.76  190.33
 5229.00   -5.54  191.45
 5230.00   -5.52  188.85
 5231.00   -5.57  189.33
 5232.00   -5.54  189.36
 5233.00   -5.60  189.88
 5234.00   -5.56  189.04
 5235.00   -5.52  190.00
 5236.00   -5.58  190.36
 5237.00   -5.70  189.46
 5238.00   -5.56  189.65
 5239.00   -5.58  190.58
 5240.00   -5.59  190.94
 5241.00   -5.67  189.84
 5242.00   -5.48  191.20
 5243.00   -5.55  189.30
 5244.00   -5.58  190.75
 5245.00   -5.58  189.71
 5246.00   -5.66  190.52
 5247.00   -5.62  189.88
 5248.00   -5.62  190.42
 5249.00   -5.67  189.81
 5250.00   -5.54  189.81
 5251.00   -5.60  190.68
 5252.00   -5.58  190.65
 5253.00   -5.56  189.97
 5254.00   -5.61  190.65
 5255.00   -5.62  190.65
 5256.00   -5.54  189.68
 5257.00   -5.53  189.20
 5258.00   -5.61  189.81
 5259.00   -5.50  189.62
 5260.00   -5.60  191.45
 5261.00   -5.49  188.81
 5262.00   -5.65  189.59
 5263.00   -5.62  190.33
 5264.00   -5.60  191.39
 5265.00   -5.53  189.30
 5266.00   -5.59  190.49
 5267.00   -5.56  189.23
 5268.00   -5.50  189.71
 5269.00   -5.54  188.94
 5270.00   -5.55  190.78
 5271.00   -5.48  190.81
 5272.00   -5.46  191.61
 5273.00   -5.48  191.04
 5274.00   -5.53  189.81
 5275.00   -5.54  188.01
 5276.00   -5.55  189.91
 5277.00   -5.58  189.84
 5278.00   -5.65  190.10
 5279.00   -5.48  189.04
 5280.00   -5.57  189.94
 5281.00   -5.43  190.42
 5282.00   -5.54  189.52
 5283.00   -5.61  188.49
 5284.00   -5.53  189.84
 5285.00   -5.63  190.17
 5286.00   -5.60  189.55
 5287.00   -5.63  188.65
 5288.00   -5.52  191.26
 5289.00   -5.58  189.78
 5290.00   -5.57  189.97
 5291.00   -5.53  189.49
 5292.00   -5.57  191.29
 5293.00   -5.54  190.52
 5294.00   -5.58  190.33
 5295.00   -5.55  190.00
 5296.00   -5.48  190.52
 5297.00   -5.48  190.23
 5298.00   -5.51  190.13
 5299.00   -5.48  188.91
 5300.00   -5.60  190.46
 5301.00   -5.59  190.94
 5302.00   -5.68  190.87
 5303.00   -5.54  189.94
 5304.00   -5.62  190.23
 5305.00   -5.61  190.39
 5306.00   -5.48  190.33
 5307.00   -5.41  190.52
 5308.00   -5.50  190.58
 5309.00   -5.47  190.17
 5310.00   -5.43  188.72
 5311.00   -5.47  189.13
 5312.00   -5.47  190.46
 5313.00   -5.50  189.94
 5314.00   -5.47  190.04
 5315.00   -5.55  190.33
 5316.00   -5.51  190.42
 5317.00   -5.42  191.55
 5318.00   -5.47  190.39
 5319.00   -5.55  192.07
 5320.00   -5.57  190.75
 5321.00   -5.44  188.91
 5322.00   -5.53  190.81
 5323.00   -5.43  190.84
 5324.00   -5.50  191.07
 5325.00   -5.45  188.81
 5326.00   -5.49  190.84
 5327.00   -5.56  189.97
 5328.00   -5.49  189.46
 5329.00   -5.48  190.65
 5330.00   -5.50  191.29
 5331.00   -5.43  190.20
 5332.00   -5.50  190.94
 5333.00   -5.53  190.46
 5334.00   -5.47  189.46
 5335.00   -5.57  190.94
 5336.00   -5.62  187.85
 5337.00   -5.56  190.42
 5338.00   -5.56  189.94
 5339.00   -5.68  188.04
 5340.00   -5.61  190.07
 5341.00   -5.51  189.81
 5342.00   -5.55  190.23
 5343.00   -5.53  189.68
 5344.00   -5.61  191.84
 5345.00   -5.56  189.65
 5346.00   -5.52  189.55
 5347.00   -5.54  190.75
 5348.00   -5.63  188.81
 5349.00   -5.58  191.55
 5350.00   -5.49  190.62
 5351.00   -5.55  191.26
 5352.00   -5.60  189.81
 5353.00   -5.52  189.71
 5354.00   -5.52  188.62
 5355.00   -5.56  190.55
 5356.00   -5.54  190.62
 5357.00   -5.52  191.55
 5358.00   -5.65  190.78
 5359.00   -5.52  190.75
 5360.00   -5.64  191.29
 5361.00   -5.66  189.42
 5362.00   -5.70  189.97
 5363.00   -5.54  191.58
 5364.00   -5.65  188.23
 5365.00   -5.54  190.65
 5366.00   -5.55  189.49
 5367.00   -5.66  191.42
 5368.00   -5.56  189.17
 5369.00   -5.51  190.17
 5370.00   -5.49  189.55
 5371.00   -5.55  189.46
 5372.00   -5.57  192.07
 5373.00   -5.65  188.33
 5374.00   -5.58  189.71
 5375.00   -5.58  190.94
 5376.00   -5.58  189.65
 5377.00   -5.61  190.23
 5378.00   -5.47  190.36
 5379.00   -5.46  190.36
 5380.00   -5.60  189.65
 5381.00   -5.58  189.46
 5382.00   -5.49  190.46
 5383.00   -5.49  191.87
 5384.00   -5.47  190.75
 5385.00   -5.47  188.36
 5386.00   -5.46  190.20
 5387.00   -5.59  190.20
 5388.00   -5.74  191.45
 5389.00   -5.60  191.45
 5390.00   -5.51  189.13
 5391.00   -5.71  188.68
 5392.00   -5.59  191.36
 5393.00   -5.60  189.84
 5394.00   -5.57  190.75
 5395.00   -5.53  189.71
 5396.00   -5.58  190.29
 5397.00   -5.59  190.52
 5398.00   -5.59  189.23
 5399.00   -5.59  191.36
 5400.00   -5.63  190.65
 5401.00   -5.67  189.71
 5402.00   -5.63  189.62
 5403.00   -5.55  189.52
 5404.00   -5.66  189.84
 5405.00   -5.56  189.46
 5406.00   -5.57  189.78
 5407.00   -5.51  190.81
 5408.00   -5.47  189.84
 5409.00   -5.64  189.65
 5410.00   -5.58  189.23
 5411.00   -5.61  190.55
 5412.00   -5.61  189.94
 5413.00   -5.49  189.71
 5414.00   -5.69  188.94
 5415.00   -5.60  191.00
 5416.00   -5.56  189.91
 5417.00   -5.54  189.75
 5418.00   -5.57  190.23
 5419.00   -5.62  189.33
 5420.00   -5.62  190.62
 5421.00   -5.55  189.65
 5422.00   -5.57  189.75
 5423.00   -5.51  191.39
 5424.00   -5.45  188.97
 5425.00   -5.50  190.81
 5426.00   -5.47  190.29
 5427.00   -5.46  188.91
 5428.00   -5.58  190.20
 5429.00   -5.54  190.17
 5430.00   -5.56  191.00
 5431.00   -5.52  190.00
 5432.00   -5.53  189.20
 5433.00   -5.63  189.65
 5434.00   -5.54  190.39
 5435.00   -5.68  191.39
 5436.00   -5.67  191.00
 5437.00   -5.49  190.04
 5438.00   -5.60  189.94
 5439.00   -5.45  191.10
 5440.00   -5.59  190.29
 5441.00   -5.58  190.26
 5442.00   -5.64  189.36
 5443.00   -5.62  190.33
 5444.00   -5.64  191.20
 5445.00   -5.66  191.84
 5446.00   -5.72  189.78
 5447.00   -5.66  189.52
 5448.00   -5.64  189.88
 5449.00   -5.57  189.97
 5450.00   -5.65  191.16
 5451.00   -5.44  190.68
 5452.00   -5.50  189.62
 5453.00   -5.50  190.36
 5454.00   -5.60  190.91
 5455.00   -5.60  191.90
 5456.00   -5.58  189.39
 5457.00   -5.52  188.01
 5458.00   -5.51  190.62
 5459.00   -5.62  189.68
 5460.00   -5.52  190.68
 5461.00   -5.62  190.39
 5462.00   -5.46  190.55
 5463.00   -5.46  189.55
 5464.00   -5.61  189.13
 5465.00   -5.60  190.39
 5466.00   -5.42  191.04
 5467.00   -5.52  190.65
 5468.00   -5.49  189.97
 5469.00   -5.50  191.07
 5470.00   -5.48  190.13
 5471.00   -5.43  191.13
 5472.00   -5.56  189.84
 5473.00   -5.42  188.72
 5474.00   -5.52  190.10
 5475.00   -5.48  188.78
 5476.00   -5.54  189.30
 5477.00   -5.68  188.91
 5478.00   -5.39  189.26
 5479.00   -5.68  190.97
 5480.00   -5.54  191.32
 5481.00   -5.65  190.17
 5482.00   -5.51  191.49
 5483.00   -5.54  190.68
 5484.00   -5.57  189.36
 5485.00   -5.65  189.49
 5486.00   -5.56  189.10
 5487.00   -5.56  190.58
 5488.00   -5.52  191.74
 5489.00   -5.63  190.75
 5490.00   -5.50  190.91
 5491.00   -5.65  189.39
 5492.00   -5.62  192.19
 5493.00   -5.66  191.94
 5494.00   -5.57  189.26
 5495.00   -5.63  190.26
 5496.00   -5.47  189.65
 5497.00   -5.63  189.97
 5498.00   -5.65  189.13
 5499.00   -5.69  189.49
 5500.00   -5.64  189.71
 5501.00   -5.55  189.55
 5502.00   -5.59  189.17
 5503.00   -5.64  190.39
 5504.00   -5.42  189.33
 5505.00   -5.61  191.23
 5506.00   -5.59  189.04
 5507.00   -5.53  190.20
 5508.00   -5.45  188.97
 5509.00   -5.61  189.62
 5510.00   -5.51  190.55
 5511.00   -5.51  188.30
 5512.00   -5.56  189.42
 5513.00   -5.52  189.10
 5514.00   -5.52  190.23
 5515.00   -5.47  190.68
 5516.00   -5.60  190.00
 5517.00   -5.55  190.13
 5518.00   -5.53  190.42
 5519.00   -5.50  190.00
 5520.00   -5.64  189.10
 5521.00   -5.59  191.29
 5522.00   -5.59  191.00
 5523.00   -5.57  189.88
 5524.00   -5.62  189.01
 5525.00   -5.65  190.55
 5526.00   -5.48  189.04
 5527.00   -5.66  189.84
 5528.00   -5.55  191.04
 5529.00   -5.57  189.68
